InvoiceID,invoice_date,customer_id,customer_name,country,product_id,product_name,category,quantity,unit_price,total,payment_method,return_status,ReviewScore,promo,delivery_days,shipping_cost
INV2169,23/01/2024 9:36,CUST1559,Louis Martin,New Zealand,P1381,Trade Face,Food,5,237.61,1188.05,PayPal,Not Returned,2,No,3,21.70
INV2170,25/05/2024 21:47,CUST1267,Colin Terry,India,P1390,Shake Risk,Home,4,40.35,161.40,Credit Card,Not Returned,,Yes,,0.22
INV2171,17/07/2023 18:13,CUST1108,Evelyn Galvan,Australia,P1169,Size Close,Home,1,275.07,275.07,PayPal,Not Returned,2,Yes,5,15.58
INV2172,7/05/2025 13:35,CUST1646,Gregory Hill,U.S.,P1298,Ago Country,Toys,4,290.02,1160.08,Credit Card,Not Returned,1,Yes,2,10.38
INV2173,8/11/2024 21:00,CUST2090,Vincent Reyes,France,P1466,Forward Security,Home,5,42.04,210.20,Bitcoin,Not Returned,2,Yes,1,16.60
INV2174,29/12/2023 19:23,CUST1300,Tanner Mitchell DDS,USA,P1465,Season Toward,Home,4,207.94,831.76,Bitcoin,Not Returned,3,Yes,12,0.50
INV2175,21/03/2025 4:43,CUST2409,Nicholas Stanley,India,P1418,Push Defense,Beauty,3,62.38,187.14,Bitcoin,Not Returned,3,No,14,8.49
INV2176,11/03/2025 1:20,CUST1174,Nicole Herring,U.S.,P1453,View Stuff,Beauty,3,435.45,1306.35,Bitcoin,Not Returned,,Yes,10,8.02
INV2177,5/06/2024 7:22,CUST2456,Brian Chen,Germany,P1405,Early Section,Home,1,237.90,237.90,Bitcoin,Not Returned,2,No,3,12.84
INV2178,19/10/2024 8:10,CUST2065,Melanie Griffith,U.S.,P1462,Physical But,Clothing,1,437.72,437.72,PayPal,Not Returned,2,No,6,8.44
INV2179,12/05/2024 3:13,CUST1558,Larry Robertson,Australia,P1383,Job Network,Toys,4,352.98,1411.92,PayPal,Not Returned,4,Yes,11,14.34
INV2180,13/08/2023 9:47,CUST1619,Elizabeth Mendez,New Zealand,P1194,List Occur,Automotive,2,168.92,337.84,Bank Transfer,Not Returned,2,No,12,12.81
INV2181,20/11/2023 13:52,CUST1869,Jorge Harris,Australia,P1208,Coach Friend,Clothing,3,361.28,1083.84,PayPal,Not Returned,2,Yes,14,11.25
INV2182,8/10/2024 23:55,CUST2375,Kenneth Brown,United States,P1043,Way Road,Garden,3,200.84,602.52,PayPal,Not Returned,,Yes,1,4.43
INV2183,21/11/2024 12:12,CUST1133,Daniel Kennedy,United States,P1078,Choose Cause,Garden,5,408.93,2044.65,Credit Card,Not Returned,5,No,13,22.72
INV2184,24/01/2024 3:48,CUST1144,Amber Wright,Germany,P1079,Great Beautiful,Automotive,5,384.09,1920.45,Bank Transfer,Not Returned,,Yes,,17.60
INV2185,2/11/2023 17:29,CUST1408,Anthony Romero,United States,P1470,Economy Hot,Automotive,1,193.10,193.10,PayPal,Not Returned,5,Yes,6,8.01
INV2186,11/04/2025 16:12,CUST2084,Eugene Baldwin,Germany,P1098,Window Parent,Food,4,290.22,1160.88,PayPal,Not Returned,5,Yes,7,4.62
INV2187,1/05/2025 6:26,CUST1012,Lisa Hensley,UK,P1040,Garden Structure,Books,2,457.00,914.00,PayPal,Not Returned,5,Yes,3,4.68
INV2188,24/07/2023 19:20,CUST1658,Travis Hobbs,India,P1387,Owner Show,Books,2,215.44,430.88,Bitcoin,Not Returned,2,Yes,6,6.27
INV2189,5/11/2023 9:26,CUST1706,Adam Jackson,UK,P1376,Son Late,Books,2,314.63,629.26,PayPal,Not Returned,,No,5,22.57
INV2190,24/08/2024 2:51,CUST1123,Michelle Harmon,Germany,P1317,Oil Husband,Food,4,137.86,551.44,Credit Card,Not Returned,2,Yes,9,6.56
INV2191,21/04/2025 12:07,CUST1653,Amy Gordon,Germany,P1230,Pick Each,Clothing,3,230.43,691.29,Bank Transfer,Not Returned,2,Yes,3,14.68
INV2192,6/03/2024 23:52,CUST1087,Christopher Bass,Germany,P1353,Around Read,Electronics,3,487.28,1461.84,Bitcoin,Not Returned,3,No,2,3.55
INV2193,10/03/2025 13:00,CUST1789,Clayton Steele,Australia,P1214,Short All,Home,1,309.68,309.68,PayPal,Not Returned,,No,12,20.44
INV2194,2/12/2023 19:14,CUST1353,Michael Farrell,Canada,P1077,Stop Indeed,Clothing,5,47.40,237.00,Bitcoin,Not Returned,2,No,3,0.54
INV2195,23/07/2023 19:03,CUST1803,Rodney Williams,France,P1081,Skill Appear,Automotive,3,86.74,260.22,PayPal,Not Returned,5,No,6,10.88
INV2196,8/10/2023 16:52,CUST1327,Trevor Johnson,United States,P1249,Sometimes Democratic,Automotive,1,244.88,244.88,Bank Transfer,Not Returned,4,No,2,5.88
INV2197,25/02/2024 4:30,CUST2012,Peter Thompson,USA,P1411,Thus Despite,Beauty,2,163.92,327.84,PayPal,Not Returned,2,No,9,3.05
INV2198,5/03/2024 20:44,CUST1265,Joshua Reed,Australia,P1271,And Understand,Sports,3,363.47,1090.41,PayPal,Not Returned,3,Yes,,11.18
INV2199,2/07/2023 15:00,CUST1854,Lindsay Lawson,Canada,P1126,Market Agency,Beauty,2,33.30,66.60,Bank Transfer,Not Returned,3,No,8,8.52
INV2200,12/03/2024 0:56,CUST1678,Jose Crawford,Australia,P1357,Participant This,Electronics,2,289.16,578.32,PayPal,Not Returned,4,Yes,13,20.49
INV2201,23/02/2024 1:55,CUST2000,Matthew Davis MD,Australia,P1288,Major Themselves,Books,4,103.68,414.72,Credit Card,Not Returned,1,No,1,13.23
INV2202,21/08/2023 15:55,CUST1947,Ariel Sandoval,New Zealand,P1308,Significant Candidate,Sports,3,412.05,1236.15,Bank Transfer,Not Returned,2,Yes,7,6.16
INV2203,4/11/2023 2:24,CUST2296,Alison Williams,India,P1001,Hot Itself,Toys,3,126.22,378.66,PayPal,Not Returned,2,No,5,15.12
INV2204,7/03/2025 14:34,CUST2098,Stephen Cowan,India,P1102,Happen Cut,Beauty,2,214.67,429.34,Bank Transfer,Not Returned,5,Yes,8,19.97
INV2205,1/01/2024 2:34,CUST1578,Melissa Bishop,USA,P1127,Glass Determine,Food,4,241.01,964.04,PayPal,Not Returned,,Yes,10,16.10
INV2206,3/05/2024 13:49,CUST1863,Tiffany Townsend,U.S.,P1040,Garden Structure,Books,3,457.00,1371.00,Bitcoin,Not Returned,4,No,12,7.85
INV2207,15/12/2024 19:35,CUST1560,Nancy Evans MD,India,P1233,Base Rise,Books,3,78.05,234.15,PayPal,Not Returned,2,Yes,1,1.31
INV2208,11/11/2024 13:38,CUST1668,Nathaniel Lee,Australia,P1282,Feeling Main,Sports,4,129.87,519.48,Bitcoin,Not Returned,5,No,10,8.10
INV2209,8/06/2024 18:23,CUST1364,Tracy Burke,USA,P1167,Focus Goal,Sports,5,282.65,1413.25,Bank Transfer,Not Returned,4,Yes,14,12.79
INV2210,3/03/2025 23:05,CUST2480,Russell Anderson,United States,P1367,Store Or,Clothing,2,281.25,562.50,Credit Card,Not Returned,5,Yes,1,18.87
INV2211,17/02/2025 5:14,CUST1731,Alexander Gomez,United States,P1173,Five Eat,Electronics,1,449.97,449.97,Credit Card,Not Returned,5,No,11,3.87
INV2212,3/03/2024 3:44,CUST1183,Ashley Barton,United States,P1416,Sure Public,Automotive,2,23.17,46.34,Bank Transfer,Not Returned,,Yes,,16.07
INV2213,11/09/2023 3:57,CUST2428,Theresa Woods,Canada,P1115,Sometimes Should,Books,4,87.32,349.28,PayPal,Not Returned,1,No,5,9.69
INV2214,4/12/2024 15:07,CUST2299,Christopher Mullen,UK,P1343,Long It,Books,4,161.20,644.80,Bitcoin,Not Returned,,Yes,9,0.90
INV2215,7/12/2024 0:18,CUST1470,,United States,P1298,Ago Country,Toys,4,290.02,1160.08,Bank Transfer,Not Returned,1,No,3,3.81
INV2216,1/10/2023 14:33,CUST1015,Brian Ramirez,France,P1468,Job Before,Sports,5,326.67,1633.35,Bitcoin,Not Returned,1,No,5,4.89
INV2217,2/01/2024 21:02,CUST1533,Dr. Michael Evans,Germany,P1201,Risk Season,Food,1,99.09,99.09,Bitcoin,Not Returned,,Yes,6,20.12
INV2218,4/03/2025 14:54,CUST1421,Maria Jones,UK,P1102,Happen Cut,Beauty,5,214.67,1073.35,PayPal,Not Returned,2,No,7,1.36
INV2219,15/03/2024 6:07,CUST2282,Terry Ward,UK,P1117,Budget Sister,Sports,5,451.71,2258.55,Credit Card,Not Returned,1,Yes,13,8.35
INV2220,10/02/2024 2:18,CUST2023,Joseph Cooper,Germany,P1484,Member Significant,Food,4,342.49,1369.96,PayPal,Not Returned,3,No,12,24.67
INV2221,28/06/2024 13:07,CUST1508,Joshua Vance,USA,P1039,Bank Several,Sports,5,137.53,687.65,Credit Card,Not Returned,2,Yes,4,11.13
INV2222,1/05/2025 12:32,CUST2492,Chelsey Fox,Australia,P1290,Believe Seven,Books,2,67.48,134.96,PayPal,Not Returned,5,No,1,7.00
INV2223,16/03/2024 9:50,CUST2338,Andrew Cruz,United States,P1011,Local Line,Home,3,350.58,1051.74,Bank Transfer,Not Returned,1,Yes,14,15.92
INV2224,19/01/2025 3:52,CUST2396,Alejandro Martinez,Germany,P1405,Early Section,Home,1,237.90,237.90,Credit Card,Not Returned,1,No,13,22.16
INV2225,5/03/2025 14:59,CUST2423,Emily Reed,India,P1285,Wide Arm,Beauty,3,115.99,347.97,PayPal,Not Returned,3,No,,0.93
INV2226,5/10/2024 0:38,CUST1885,Kenneth Sharp,USA,P1425,Build Rich,Electronics,4,105.76,423.04,Credit Card,Not Returned,2,No,11,11.98
INV2227,6/11/2024 2:56,CUST1547,Julie Herrera,Canada,P1012,Industry A,Beauty,3,142.55,427.65,Bitcoin,Not Returned,5,Yes,13,14.08
INV2228,25/10/2023 11:42,CUST1891,Nathan Nelson,USA,P1286,Road Nation,Clothing,4,391.71,1566.84,Credit Card,Not Returned,3,No,8,4.10
INV2229,6/12/2024 16:43,CUST2348,Brandon Mitchell,France,P1461,Improve Culture,Food,3,169.34,508.02,Bank Transfer,Not Returned,4,No,5,11.69
INV2230,10/03/2025 13:01,CUST1711,Stephanie Elliott,Germany,P1392,Story Seat,Food,3,375.73,1127.19,Bitcoin,Not Returned,3,Yes,9,6.33
INV2231,12/03/2025 7:41,CUST1281,Tammie Bright,Germany,P1170,Affect Hand,Beauty,3,293.34,880.02,PayPal,Not Returned,2,Yes,9,8.54
INV2232,11/04/2024 7:18,CUST2295,Mr. Daniel Martin,India,P1425,Build Rich,Electronics,2,105.76,211.52,PayPal,Not Returned,3,Yes,13,10.47
INV2233,28/06/2023 7:28,CUST1229,Lori Guerrero,United States,P1256,Employee Late,Home,5,354.68,1773.40,Bank Transfer,Not Returned,5,Yes,11,5.67
INV2234,2/10/2023 1:59,CUST2453,Amanda Pineda,Australia,P1403,System Couple,Electronics,3,499.79,1499.37,Bank Transfer,Not Returned,3,No,3,14.43
INV2235,18/06/2024 21:47,CUST1835,Timothy Hill,Germany,P1352,Crime Choose,Automotive,1,67.66,67.66,PayPal,Not Returned,4,Yes,7,3.61
INV2236,7/09/2023 22:54,CUST1147,Stephanie Salazar,New Zealand,P1355,Check Too,Home,3,320.75,962.25,PayPal,Not Returned,,Yes,,0.41
INV2237,10/06/2023 23:03,CUST1605,Todd Rosales MD,United States,P1061,Without Activity,Beauty,2,60.22,120.44,Bitcoin,Not Returned,3,No,10,10.08
INV2238,5/01/2024 15:55,CUST2429,Jeffrey Carter,Australia,P1305,Range What,Beauty,3,268.71,806.13,Bitcoin,Not Returned,3,Yes,10,12.28
INV2239,3/10/2024 14:24,CUST1064,Jessica Callahan,UK,P1255,Lot Very,Books,3,194.60,583.80,Bitcoin,Not Returned,,No,11,14.68
INV2240,22/01/2025 7:19,CUST1718,Kathryn Mccann,New Zealand,P1485,Tv Need,Home,4,89.14,356.56,Bitcoin,Not Returned,,No,4,13.59
INV2241,9/05/2024 16:53,CUST1169,Daniel Murphy,Australia,P1125,Focus Listen,Automotive,1,35.17,35.17,Bitcoin,Returned,2,No,3,15.34
INV2242,15/12/2023 7:47,CUST1194,John Bishop,USA,P1005,Politics Effect,Clothing,2,113.23,226.46,Bitcoin,Not Returned,1,No,4,17.43
INV2243,24/05/2023 13:40,CUST1794,Jerry Brown,USA,P1410,Buy Sing,Garden,5,177.24,886.20,Credit Card,Not Returned,3,Yes,14,11.29
INV2244,29/05/2024 13:04,CUST1333,Linda Smith,New Zealand,P1020,Forward Age,Toys,3,415.56,1246.68,PayPal,Not Returned,,Yes,7,12.16
INV2245,6/11/2023 6:28,CUST1011,Jamie Arnold,USA,P1198,Return Such,Food,2,220.11,440.22,PayPal,Not Returned,5,No,3,17.85
INV2246,2/08/2024 7:59,CUST2435,Melinda Mitchell,U.S.,P1485,Tv Need,Home,1,89.14,89.14,Credit Card,Not Returned,2,No,,17.71
INV2247,27/07/2023 23:59,CUST2420,Wayne Wolfe,Germany,P1188,Process Rich,Garden,5,178.08,890.40,Bitcoin,Not Returned,3,Yes,1,2.18
INV2248,25/05/2024 15:22,CUST2361,Kelli Smith,Canada,P1183,Increase Realize,Sports,4,402.11,1608.44,PayPal,Not Returned,1,Yes,9,4.67
INV2249,2/01/2024 7:16,CUST1402,Mary Thompson,UK,P1228,Police Our,Books,5,492.05,2460.25,PayPal,Not Returned,,Yes,3,5.06
INV2250,3/07/2023 21:04,CUST1615,Matthew Schwartz,USA,P1068,General Morning,Automotive,4,306.44,1225.76,Credit Card,Not Returned,5,No,9,13.26
INV2251,6/07/2024 1:19,CUST1621,Lisa Perry,Canada,P1450,Detail Participant,Garden,2,271.60,543.20,PayPal,Not Returned,3,No,7,5.35
INV2252,30/05/2023 21:29,CUST1353,Michael Farrell,France,P1198,Return Such,Food,5,220.11,1100.55,Credit Card,Not Returned,1,Yes,13,19.01
INV2253,13/01/2025 2:24,CUST1978,Derek Wright,Canada,P1262,Population Wrong,Electronics,1,429.08,429.08,Bitcoin,Not Returned,2,Yes,13,6.56
INV2254,21/06/2024 14:24,CUST1122,April Frost,Australia,P1385,Determine Population,Books,4,462.34,1849.36,Credit Card,Not Returned,5,No,6,11.25
INV2255,9/02/2025 13:26,CUST1460,Kelsey Rodriguez,France,P1383,Job Network,Toys,2,352.98,705.96,PayPal,Not Returned,4,No,7,19.33
INV2256,20/12/2024 10:06,CUST1886,Jordan Williams,France,P1307,Common Serious,Beauty,1,11.26,11.26,PayPal,Not Returned,,No,4,9.83
INV2257,14/08/2023 16:30,CUST1951,Sarah Thompson,France,P1332,Catch Degree,Books,3,346.85,1040.55,Bank Transfer,Not Returned,3,No,6,18.94
INV2258,2/10/2023 7:39,CUST2409,Nicholas Stanley,India,P1301,War Defense,Books,5,55.44,277.20,PayPal,Not Returned,,No,5,13.32
INV2259,14/01/2024 16:17,CUST2262,Jessica Larsen,UK,P1323,Commercial Trouble,Garden,1,426.22,426.22,Bank Transfer,Not Returned,1,No,14,22.65
INV2260,22/10/2023 17:47,CUST1490,Heather Williams,UK,P1289,Race Live,Electronics,2,312.56,625.12,Bank Transfer,Not Returned,3,No,4,14.94
INV2261,30/11/2023 23:44,CUST2371,Pamela Weaver,U.S.,P1337,Moment Of,Food,2,187.67,375.34,Bank Transfer,Not Returned,5,No,11,13.57
INV2262,20/08/2023 10:16,CUST1657,Connie Turner,U.S.,P1104,Phone Reality,Electronics,4,338.32,1353.28,Bank Transfer,Not Returned,1,No,2,22.18
INV2263,11/07/2024 10:14,CUST2017,James Nguyen,UK,P1191,Claim Last,Toys,2,432.85,865.70,Bitcoin,Not Returned,1,No,9,1.80
INV2264,7/10/2024 18:22,CUST1254,Cynthia Moore,New Zealand,P1494,Impact Sell,Automotive,4,83.20,332.80,PayPal,Not Returned,2,No,7,23.37
INV2265,22/06/2024 0:30,CUST2127,Jeffrey Howell,New Zealand,P1298,Ago Country,Toys,3,290.02,870.06,Credit Card,Not Returned,5,No,9,2.70
INV2266,3/07/2024 9:46,CUST1895,Ryan Murphy,U.S.,P1198,Return Such,Food,3,220.11,660.33,Credit Card,Returned,,No,1,13.71
INV2267,5/11/2024 11:01,CUST1549,Pamela Diaz,New Zealand,P1065,Need Analysis,Home,1,256.30,256.30,Credit Card,Returned,2,No,4,10.75
INV2268,13/02/2024 1:19,CUST1472,Lori Ingram,UK,P1112,Television East,Automotive,5,53.46,267.30,Bank Transfer,Not Returned,1,Yes,8,14.60
INV2269,30/10/2024 21:20,CUST1450,Brittany Kim,India,P1087,Sound Central,Beauty,4,221.86,887.44,PayPal,Not Returned,5,No,12,12.16
INV2270,15/11/2023 17:15,CUST1195,Allen Rosales,Germany,P1126,Market Agency,Beauty,4,33.30,133.20,PayPal,Not Returned,2,Yes,,5.97
INV2271,10/03/2025 11:58,CUST1631,Joyce Brown,New Zealand,P1222,Eye Civil,Home,5,331.13,1655.65,PayPal,Not Returned,,No,11,11.10
INV2272,25/08/2024 6:10,CUST1307,Carlos Ryan,New Zealand,P1378,Attention Final,Home,4,123.73,494.92,Bank Transfer,Not Returned,5,No,6,19.74
INV2273,17/12/2023 0:25,CUST2073,David Stokes,France,P1175,Task Assume,Clothing,3,180.07,540.21,Bitcoin,Not Returned,2,Yes,11,1.93
INV2274,12/07/2023 7:33,CUST2431,Justin Foster,New Zealand,P1349,Production Onto,Clothing,4,417.15,1668.60,Bank Transfer,Not Returned,2,Yes,11,7.27
INV2275,1/10/2024 5:57,CUST1472,Lori Ingram,USA,P1194,List Occur,Automotive,5,168.92,844.60,PayPal,Not Returned,,No,11,20.00
INV2276,19/07/2023 5:21,CUST1796,Tracey Wagner,USA,P1292,Couple Start,Books,3,235.19,705.57,Bitcoin,Not Returned,,No,4,8.71
INV2277,14/05/2025 19:58,CUST1551,Angel Gordon,U.S.,P1187,Position Turn,Books,3,103.79,311.37,PayPal,Not Returned,3,No,,19.02
INV2278,9/07/2023 8:41,CUST1184,Lindsay Martinez,France,P1362,Could Color,Clothing,2,203.35,406.70,Credit Card,Not Returned,2,No,2,7.33
INV2279,18/09/2024 7:35,CUST1892,Jake Shaw,UK,P1142,Strategy Same,Clothing,2,9.61,19.22,Credit Card,Not Returned,,Yes,9,16.37
INV2280,28/02/2024 14:37,CUST1360,Parker Cain,New Zealand,P1147,Important Recent,Clothing,5,440.24,2201.20,PayPal,Returned,1,Yes,1,19.32
INV2281,15/06/2024 19:05,CUST1551,Angel Gordon,Germany,P1418,Push Defense,Beauty,2,62.38,124.76,Bank Transfer,Not Returned,1,Yes,3,19.67
INV2282,11/09/2023 18:40,CUST1666,David Harris,France,P1437,Meet Clearly,Toys,2,210.67,421.34,Credit Card,Not Returned,1,Yes,7,3.90
INV2283,4/03/2024 21:22,CUST1270,Jasmin Alvarado,India,P1123,Gun Rule,Toys,5,112.76,563.80,Bitcoin,Not Returned,1,Yes,11,6.21
INV2284,14/07/2023 18:33,CUST2310,John Mendez,New Zealand,P1310,Seat Listen,Beauty,1,319.61,319.61,Bank Transfer,Not Returned,3,No,8,13.54
INV2285,27/10/2024 19:41,CUST1827,Claudia Jordan,France,P1455,Church Fast,Books,5,428.73,2143.65,Bitcoin,Not Returned,4,No,2,12.58
INV2286,23/09/2024 19:09,CUST2023,Joseph Cooper,India,P1064,Arm Focus,Toys,1,486.08,486.08,Bank Transfer,Not Returned,3,No,6,7.49
INV2287,8/01/2025 21:40,CUST1048,Joshua Blair,USA,P1161,Cultural Decide,Electronics,4,50.69,202.76,PayPal,Not Returned,4,Yes,10,19.84
INV2288,6/11/2023 21:57,CUST1811,Daniel Brown,Canada,P1125,Focus Listen,Automotive,2,35.17,70.34,Bank Transfer,Not Returned,3,No,5,22.06
INV2289,4/11/2023 3:58,CUST1948,Robert Stark,Canada,P1066,From Notice,Clothing,4,435.91,1743.64,Credit Card,Not Returned,,No,7,22.73
INV2290,3/05/2025 12:29,CUST2338,Andrew Cruz,UK,P1446,Firm Other,Electronics,4,145.01,580.04,Bitcoin,Returned,3,Yes,5,8.29
INV2291,25/03/2025 14:06,CUST1635,Zachary Michael,United States,P1472,Five Direction,Garden,5,436.83,2184.15,Bank Transfer,Not Returned,4,Yes,10,13.03
INV2292,29/05/2024 20:32,CUST1049,Eric Carney,India,P1229,Position During,Food,4,425.62,1702.48,Bank Transfer,Not Returned,,Yes,14,10.96
INV2293,1/08/2024 23:11,CUST1998,Edgar Miller,France,P1221,Worker Single,Automotive,5,239.23,1196.15,Credit Card,Not Returned,1,No,5,16.52
INV2294,29/08/2024 9:23,CUST1900,Danielle Smith,Canada,P1374,Water Hundred,Electronics,3,306.77,920.31,Bitcoin,Not Returned,1,Yes,,7.57
INV2295,17/01/2024 13:16,CUST1272,Jonathan Lawrence,New Zealand,P1099,Behind Budget,Books,4,393.39,1573.56,PayPal,Not Returned,4,No,14,5.27
INV2296,7/02/2024 15:52,CUST1135,Jose Schultz,Germany,P1083,Everybody Bed,Sports,1,482.36,482.36,PayPal,Not Returned,1,No,1,2.00
INV2297,17/01/2025 4:42,CUST1941,Virginia Casey,Australia,P1415,Hard Opportunity,Sports,3,407.72,1223.16,Bank Transfer,Not Returned,4,No,10,16.62
INV2298,5/03/2025 11:38,CUST2078,Julie Delacruz,UK,P1079,Great Beautiful,Automotive,5,384.09,1920.45,PayPal,Not Returned,,No,7,6.80
INV2299,2/12/2023 18:38,CUST2042,Kathy Reid,New Zealand,P1153,Trip Use,Clothing,4,469.77,1879.08,Bank Transfer,Not Returned,2,Yes,13,3.70
INV2300,13/09/2023 7:57,CUST1457,Brenda Thornton,Canada,P1432,Ground Win,Clothing,2,116.23,232.46,PayPal,Not Returned,5,No,6,18.56
INV2301,29/07/2024 9:29,CUST1858,Steven Blevins,Canada,P1290,Believe Seven,Books,3,67.48,202.44,Bitcoin,Not Returned,5,Yes,12,7.85
INV2302,29/11/2024 0:10,CUST1116,William Herrera,U.S.,P1223,Start Cup,Toys,4,260.15,1040.60,Credit Card,Not Returned,2,Yes,4,5.89
INV2303,8/01/2025 11:33,CUST2007,Jennifer Nichols,New Zealand,P1475,House Still,Toys,4,498.73,1994.92,PayPal,Not Returned,4,Yes,5,3.98
INV2304,14/11/2024 12:50,CUST1669,Michael Morrison,United States,P1303,Believe Enough,Food,4,403.74,1614.96,Credit Card,Not Returned,3,No,14,2.31
INV2305,14/02/2024 12:27,CUST2428,Theresa Woods,USA,P1331,Buy Way,Sports,2,246.85,493.70,Credit Card,Not Returned,2,No,10,14.30
INV2306,15/12/2023 19:05,CUST1082,Michael Evans,USA,P1084,Inside More,Automotive,3,378.86,1136.58,Credit Card,Not Returned,4,Yes,13,23.06
INV2307,23/11/2024 14:34,CUST1348,James Parks,Germany,P1459,Thousand Company,Home,4,250.19,1000.76,Bank Transfer,Not Returned,4,Yes,13,15.32
INV2308,7/01/2024 14:29,CUST1283,Shelia Wallace,UK,P1033,Enjoy Early,Books,4,85.88,343.52,Credit Card,Not Returned,1,No,,9.83
INV2309,7/01/2024 23:19,CUST1693,Jonathan Brooks,Germany,P1340,Minute Economy,Automotive,2,168.74,337.48,Bank Transfer,Not Returned,5,No,6,20.17
INV2310,24/07/2023 13:43,CUST1481,Howard Norman,Canada,P1406,Fill Daughter,Garden,3,458.46,1375.38,PayPal,Not Returned,,Yes,,14.69
INV2311,17/11/2023 23:59,CUST1241,Matthew Moon,U.S.,P1075,Believe Doctor,Toys,1,123.53,123.53,Credit Card,Not Returned,2,No,9,5.98
INV2312,29/06/2023 3:36,CUST1986,Angela Jackson,France,P1222,Eye Civil,Home,4,331.13,1324.52,Bank Transfer,Not Returned,1,No,10,0.85
INV2313,6/05/2025 14:10,CUST1320,Susan Turner,USA,P1200,Certainly For,Automotive,2,62.24,124.48,Bank Transfer,Not Returned,3,No,10,24.16
INV2314,8/04/2024 21:00,CUST2452,Emily Morris,Australia,P1441,Government Maintain,Food,3,256.58,769.74,Bitcoin,Not Returned,4,Yes,,21.73
INV2315,29/08/2023 12:35,CUST1336,Daniel Kane,Germany,P1488,Specific Try,Books,3,251.35,754.05,Bank Transfer,Not Returned,1,Yes,8,15.10
INV2316,22/10/2024 5:22,CUST1569,Michael Johnson,New Zealand,P1464,Society Foot,Garden,2,12.60,25.20,Credit Card,Not Returned,5,No,12,15.37
INV2317,25/03/2024 11:55,CUST1690,Ryan Landry,France,P1001,Hot Itself,Toys,1,126.22,126.22,PayPal,Not Returned,5,No,8,9.77
INV2318,19/02/2025 7:45,CUST2082,Brenda Gonzalez,Canada,P1302,Us Look,Toys,5,425.90,2129.50,Credit Card,Not Returned,5,No,8,24.92
INV2319,11/11/2024 6:38,CUST1934,Michael Thompson,New Zealand,P1022,Yes Road,Beauty,3,290.79,872.37,Credit Card,Not Returned,3,No,14,22.11
INV2320,9/12/2024 13:01,CUST2171,Mr. Anthony Mcconnell PhD,Canada,P1118,Arm Eight,Home,3,192.59,577.77,Bank Transfer,Not Returned,,Yes,10,22.61
INV2321,29/03/2025 7:57,CUST1520,,Canada,P1202,Way Need,Electronics,3,355.85,1067.55,Bitcoin,Not Returned,,No,,23.97
INV2322,17/06/2023 10:57,CUST1560,Nancy Evans MD,USA,P1274,Simple Among,Sports,5,297.99,1489.95,Bank Transfer,Not Returned,5,Yes,7,24.72
INV2323,20/10/2024 11:23,CUST1437,Christopher Guerra,United States,P1273,Note Individual,Food,5,269.39,1346.95,Bitcoin,Not Returned,2,Yes,8,16.40
INV2324,16/04/2025 13:24,CUST1029,Anthony Rodriguez,Canada,P1350,Ten That,Toys,4,117.60,470.40,Credit Card,Not Returned,5,No,2,16.44
INV2325,25/02/2025 13:06,CUST2375,Kenneth Brown,New Zealand,P1131,Social Evening,Clothing,4,339.23,1356.92,PayPal,Not Returned,2,No,8,17.29
INV2326,24/06/2023 2:21,CUST2308,Dale Heath,United States,P1035,First Best,Automotive,1,113.71,113.71,Credit Card,Not Returned,,No,2,2.83
INV2327,29/02/2024 11:53,CUST1924,Danielle Murray,France,P1172,Hear Process,Electronics,1,157.59,157.59,Credit Card,Not Returned,4,No,12,2.08
INV2328,24/10/2024 0:02,CUST1188,Madison Poole,Canada,P1180,One Far,Home,2,441.30,882.60,Bank Transfer,Not Returned,4,Yes,1,4.06
INV2329,30/12/2024 20:22,CUST1700,Joseph Ochoa,France,P1082,Official Inside,Automotive,5,436.85,2184.25,Bank Transfer,Returned,3,No,1,20.18
INV2330,24/05/2024 19:29,CUST1824,Aaron Schroeder,Germany,P1108,Term Suggest,Books,2,270.46,540.92,Credit Card,Not Returned,5,Yes,13,16.43
INV2331,8/12/2024 19:11,CUST2012,Peter Thompson,Australia,P1285,Wide Arm,Beauty,4,115.99,463.96,Credit Card,Returned,1,Yes,9,8.89
INV2332,1/05/2025 12:24,CUST2361,Kelli Smith,New Zealand,P1478,Best Life,Clothing,3,224.62,673.86,Credit Card,Not Returned,3,Yes,2,21.08
INV2333,25/09/2024 23:17,CUST2217,Samantha Zavala MD,India,P1266,Type Sea,Sports,5,271.42,1357.10,Bitcoin,Not Returned,4,No,1,15.62
INV2334,11/05/2025 2:46,CUST1066,Tracy House,France,P1402,Modern Mind,Food,3,295.63,886.89,Bank Transfer,Returned,,Yes,4,16.62
